Problem ID,Problem Name,Submission ID,Rubric ID,Sub Rubric ID (Approach),AI Total Marks,AI Max Marks,AI Normalized (Out of 10),Human Raw Score,Human Normalized (Out of 10),Total Rubric Steps
P14,Minimum_Cost_Path,compilation_error.java,Type_1_Original,Solution 1,0,7,0.0,0/7,0.0,7
P14,Minimum_Cost_Path,compilation_error.java,Type_2_Agnostic,Solution 1,0,10,0.0,0/7,0.0,5
P14,Minimum_Cost_Path,compilation_error.java,Type_3_Degraded_10,Solution 1,0,6,0.0,0/7,0.0,6
P14,Minimum_Cost_Path,compilation_error.java,Type_4_Degraded_30,Solution 1,0,5,0.0,0/7,0.0,5
P14,Minimum_Cost_Path,compilation_error.java,Type_5_Error_10,Solution 1,0,7,0.0,0/7,0.0,7
P14,Minimum_Cost_Path,compilation_error.java,Type_6_Error_30,Solution 1,0,7,0.0,0/7,0.0,7
P14,Minimum_Cost_Path,compilation_error.java,Type_7_Agnostic_Simple,Solution 1,0,10,0.0,0/7,0.0,2
P14,Minimum_Cost_Path,correct_1.java,Type_1_Original,Solution 1,7,7,10.0,7/7,10.0,7
P14,Minimum_Cost_Path,correct_1.java,Type_2_Agnostic,Solution 1,8,10,8.0,7/7,10.0,5
P14,Minimum_Cost_Path,correct_1.java,Type_3_Degraded_10,Solution 1,6,6,10.0,7/7,10.0,6
P14,Minimum_Cost_Path,correct_1.java,Type_4_Degraded_30,Solution 1,5,5,10.0,7/7,10.0,5
P14,Minimum_Cost_Path,correct_1.java,Type_5_Error_10,Solution 1,7,7,10.0,7/7,10.0,7
P14,Minimum_Cost_Path,correct_1.java,Type_6_Error_30,Solution 1,6,7,8.57,7/7,10.0,7
P14,Minimum_Cost_Path,correct_1.java,Type_7_Agnostic_Simple,Solution 1,9,10,9.0,7/7,10.0,2
P14,Minimum_Cost_Path,correct_2.java,Type_1_Original,Solution 1,5,7,7.14,7/7,10.0,7
P14,Minimum_Cost_Path,correct_2.java,Type_2_Agnostic,Solution 1,5,10,5.0,7/7,10.0,5
P14,Minimum_Cost_Path,correct_2.java,Type_3_Degraded_10,Solution 1,5,6,8.33,7/7,10.0,6
P14,Minimum_Cost_Path,correct_2.java,Type_4_Degraded_30,Solution 1,3,5,6.0,7/7,10.0,5
P14,Minimum_Cost_Path,correct_2.java,Type_5_Error_10,Solution 1,5,7,7.14,7/7,10.0,7
P14,Minimum_Cost_Path,correct_2.java,Type_6_Error_30,Solution 1,4,7,5.71,7/7,10.0,7
P14,Minimum_Cost_Path,correct_2.java,Type_7_Agnostic_Simple,Solution 1,6,10,6.0,7/7,10.0,2
P14,Minimum_Cost_Path,correct_3.java,Type_1_Original,Solution 2,7,7,10.0,7/7,10.0,7
P14,Minimum_Cost_Path,correct_3.java,Type_2_Agnostic,Solution 1,8,10,8.0,7/7,10.0,5
P14,Minimum_Cost_Path,correct_3.java,Type_3_Degraded_10,Solution 2,6,6,10.0,7/7,10.0,6
P14,Minimum_Cost_Path,correct_3.java,Type_4_Degraded_30,Solution 2,5,5,10.0,7/7,10.0,5
P14,Minimum_Cost_Path,correct_3.java,Type_5_Error_10,Solution 2,6,7,8.57,7/7,10.0,7
P14,Minimum_Cost_Path,correct_3.java,Type_6_Error_30,Solution 1,5,7,7.14,7/7,10.0,7
P14,Minimum_Cost_Path,correct_3.java,Type_7_Agnostic_Simple,Solution 1,9,10,9.0,7/7,10.0,2
P14,Minimum_Cost_Path,TLE.java,Type_1_Original,Solution 1,5,7,7.14,7/7,10.0,7
P14,Minimum_Cost_Path,TLE.java,Type_2_Agnostic,Solution 1,6,10,6.0,7/7,10.0,5
P14,Minimum_Cost_Path,TLE.java,Type_3_Degraded_10,Solution 1,5,6,8.33,7/7,10.0,6
P14,Minimum_Cost_Path,TLE.java,Type_4_Degraded_30,Solution 1,4,5,8.0,7/7,10.0,5
P14,Minimum_Cost_Path,TLE.java,Type_5_Error_10,Solution 1,6,7,8.57,7/7,10.0,7
P14,Minimum_Cost_Path,TLE.java,Type_6_Error_30,Solution 1,5,7,7.14,7/7,10.0,7
P14,Minimum_Cost_Path,TLE.java,Type_7_Agnostic_Simple,Solution 1,5,10,5.0,7/7,10.0,2
P14,Minimum_Cost_Path,wrong.java,Type_1_Original,Solution 1,0,7,0.0,2/7,2.86,7
P14,Minimum_Cost_Path,wrong.java,Type_2_Agnostic,Solution 1,6,10,6.0,2/7,2.86,5
P14,Minimum_Cost_Path,wrong.java,Type_3_Degraded_10,Solution 1,0,6,0.0,2/7,2.86,6
P14,Minimum_Cost_Path,wrong.java,Type_4_Degraded_30,Solution 1,0,5,0.0,2/7,2.86,5
P14,Minimum_Cost_Path,wrong.java,Type_5_Error_10,Solution 1,0,7,0.0,2/7,2.86,7
P14,Minimum_Cost_Path,wrong.java,Type_6_Error_30,Solution 1,0,7,0.0,2/7,2.86,7
P14,Minimum_Cost_Path,wrong.java,Type_7_Agnostic_Simple,Solution 1,5,10,5.0,2/7,2.86,2
P15,Find_unique_element,compilation_error.java,Type_1_Original,Solution 1,4,6,6.67,3/6,5.0,6
P15,Find_unique_element,compilation_error.java,Type_2_Agnostic,Solution 1,7,10,7.0,3/6,5.0,5
P15,Find_unique_element,compilation_error.java,Type_3_Degraded_10,Solution 1,3,5,6.0,3/6,5.0,5
P15,Find_unique_element,compilation_error.java,Type_4_Degraded_30,Solution 1,2,4,5.0,3/6,5.0,4
P15,Find_unique_element,compilation_error.java,Type_5_Error_10,Solution 1,4,6,6.67,3/6,5.0,6
P15,Find_unique_element,compilation_error.java,Type_6_Error_30,Solution 1,4,6,6.67,3/6,5.0,6
P15,Find_unique_element,compilation_error.java,Type_7_Agnostic_Simple,Solution 1,7,10,7.0,3/6,5.0,2
P15,Find_unique_element,correct_1.java,Type_1_Original,Solution 3,2,5,4.0,4/5,8.0,5
P15,Find_unique_element,correct_1.java,Type_2_Agnostic,HashMap frequency count approach,6,10,6.0,4/5,8.0,5
P15,Find_unique_element,correct_1.java,Type_3_Degraded_10,Solution 3,2,4,5.0,4/5,8.0,4
P15,Find_unique_element,correct_1.java,Type_4_Degraded_30,Solution 3,2,3,6.67,4/5,8.0,3
P15,Find_unique_element,correct_1.java,Type_5_Error_10,Solution 3,2,5,4.0,4/5,8.0,5
P15,Find_unique_element,correct_1.java,Type_6_Error_30,Solution 3,3,5,6.0,4/5,8.0,5
P15,Find_unique_element,correct_1.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,7,10,7.0,4/5,8.0,2
P15,Find_unique_element,correct_2.java,Type_1_Original,Solution 3,5,5,10.0,5/5,10.0,5
P15,Find_unique_element,correct_2.java,Type_2_Agnostic,HashMap frequency count approach,6,10,6.0,5/5,10.0,5
P15,Find_unique_element,correct_2.java,Type_3_Degraded_10,Solution 3,4,4,10.0,5/5,10.0,4
P15,Find_unique_element,correct_2.java,Type_4_Degraded_30,Solution 3,3,3,10.0,5/5,10.0,3
P15,Find_unique_element,correct_2.java,Type_5_Error_10,Solution 3,5,5,10.0,5/5,10.0,5
P15,Find_unique_element,correct_2.java,Type_6_Error_30,Solution 3,4,5,8.0,5/5,10.0,5
P15,Find_unique_element,correct_2.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,7,10,7.0,5/5,10.0,2
P15,Find_unique_element,correct_3.java,Type_1_Original,Solution 2,5,5,10.0,5/5,10.0,5
P15,Find_unique_element,correct_3.java,Type_2_Agnostic,Solution 1,6,10,6.0,5/5,10.0,5
P15,Find_unique_element,correct_3.java,Type_3_Degraded_10,Solution 2,4,4,10.0,5/5,10.0,4
P15,Find_unique_element,correct_3.java,Type_4_Degraded_30,Solution 2,3,3,10.0,5/5,10.0,3
P15,Find_unique_element,correct_3.java,Type_5_Error_10,Solution 2,4,5,8.0,5/5,10.0,5
P15,Find_unique_element,correct_3.java,Type_6_Error_30,Solution 2,3,5,6.0,5/5,10.0,5
P15,Find_unique_element,correct_3.java,Type_7_Agnostic_Simple,Solution 1,6,10,6.0,5/5,10.0,2
P15,Find_unique_element,TLE.java,Type_1_Original,Solution 3,0,5,0.0,0/5,0.0,5
P15,Find_unique_element,TLE.java,Type_2_Agnostic,None (Custom/Ad-hoc),3,10,3.0,0/5,0.0,5
P15,Find_unique_element,TLE.java,Type_3_Degraded_10,Solution 3,0,4,0.0,0/5,0.0,4
P15,Find_unique_element,TLE.java,Type_4_Degraded_30,Solution 3,0,3,0.0,0/5,0.0,3
P15,Find_unique_element,TLE.java,Type_5_Error_10,Solution 3,0,5,0.0,0/5,0.0,5
P15,Find_unique_element,TLE.java,Type_6_Error_30,Solution 3,0,5,0.0,0/5,0.0,5
P15,Find_unique_element,TLE.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,3,10,3.0,0/5,0.0,2
P15,Find_unique_element,wrong.java,Type_1_Original,Solution 3,2,5,4.0,2/5,4.0,5
P15,Find_unique_element,wrong.java,Type_2_Agnostic,Brute Force / Naive Approach,5,10,5.0,2/5,4.0,5
P15,Find_unique_element,wrong.java,Type_3_Degraded_10,Solution 3,2,4,5.0,2/5,4.0,4
P15,Find_unique_element,wrong.java,Type_4_Degraded_30,Solution 3,0,3,0.0,2/5,4.0,3
P15,Find_unique_element,wrong.java,Type_5_Error_10,Solution 3,1,5,2.0,2/5,4.0,5
P15,Find_unique_element,wrong.java,Type_6_Error_30,Solution 3,0,5,0.0,2/5,4.0,5
P15,Find_unique_element,wrong.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,4,10,4.0,2/5,4.0,2
P16,Frequencies_in_a_Limited_Array,compilation_error.java,Type_1_Original,Solution 3,3,4,7.5,4/4,10.0,4
P16,Frequencies_in_a_Limited_Array,compilation_error.java,Type_2_Agnostic,Solution 1,7,10,7.0,4/4,10.0,5
P16,Frequencies_in_a_Limited_Array,compilation_error.java,Type_3_Degraded_10,Solution 3,2,3,6.67,4/4,10.0,3
P16,Frequencies_in_a_Limited_Array,compilation_error.java,Type_4_Degraded_30,Solution 3,1,2,5.0,4/4,10.0,2
P16,Frequencies_in_a_Limited_Array,compilation_error.java,Type_5_Error_10,Solution 3,2,4,5.0,4/4,10.0,4
P16,Frequencies_in_a_Limited_Array,compilation_error.java,Type_6_Error_30,Solution 3,1,4,2.5,4/4,10.0,4
P16,Frequencies_in_a_Limited_Array,compilation_error.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,5,10,5.0,4/4,10.0,2
P16,Frequencies_in_a_Limited_Array,correct_1.java,Type_1_Original,Solution 3,4,4,10.0,4/4,10.0,4
P16,Frequencies_in_a_Limited_Array,correct_1.java,Type_2_Agnostic,Question Agnostic Evaluation Rubric,7,10,7.0,4/4,10.0,5
P16,Frequencies_in_a_Limited_Array,correct_1.java,Type_3_Degraded_10,Solution 3,3,3,10.0,4/4,10.0,3
P16,Frequencies_in_a_Limited_Array,correct_1.java,Type_4_Degraded_30,Solution 3,2,2,10.0,4/4,10.0,2
P16,Frequencies_in_a_Limited_Array,correct_1.java,Type_5_Error_10,Solution 3,3,4,7.5,4/4,10.0,4
P16,Frequencies_in_a_Limited_Array,correct_1.java,Type_6_Error_30,Solution 3,2,4,5.0,4/4,10.0,4
P16,Frequencies_in_a_Limited_Array,correct_1.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,9,10,9.0,4/4,10.0,2
P16,Frequencies_in_a_Limited_Array,correct_2.java,Type_1_Original,Solution 3,4,4,10.0,4/4,10.0,4
P16,Frequencies_in_a_Limited_Array,correct_2.java,Type_2_Agnostic,Solution 1,6,10,6.0,4/4,10.0,5
P16,Frequencies_in_a_Limited_Array,correct_2.java,Type_3_Degraded_10,Solution 3,3,3,10.0,4/4,10.0,3
P16,Frequencies_in_a_Limited_Array,correct_2.java,Type_4_Degraded_30,Solution 3,2,2,10.0,4/4,10.0,2
P16,Frequencies_in_a_Limited_Array,correct_2.java,Type_5_Error_10,Solution 3,3,4,7.5,4/4,10.0,4
P16,Frequencies_in_a_Limited_Array,correct_2.java,Type_6_Error_30,Solution 3,2,4,5.0,4/4,10.0,4
P16,Frequencies_in_a_Limited_Array,correct_2.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,8,10,8.0,4/4,10.0,2
P16,Frequencies_in_a_Limited_Array,correct_3.java,Type_1_Original,Solution 3,4,4,10.0,4/4,10.0,4
P16,Frequencies_in_a_Limited_Array,correct_3.java,Type_2_Agnostic,Question Agnostic Evaluation Rubric,7,10,7.0,4/4,10.0,5
P16,Frequencies_in_a_Limited_Array,correct_3.java,Type_3_Degraded_10,Solution 3,3,3,10.0,4/4,10.0,3
P16,Frequencies_in_a_Limited_Array,correct_3.java,Type_4_Degraded_30,Solution 3,2,2,10.0,4/4,10.0,2
P16,Frequencies_in_a_Limited_Array,correct_3.java,Type_5_Error_10,Solution 3,3,4,7.5,4/4,10.0,4
P16,Frequencies_in_a_Limited_Array,correct_3.java,Type_6_Error_30,Solution 3,2,4,5.0,4/4,10.0,4
P16,Frequencies_in_a_Limited_Array,correct_3.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,9,10,9.0,4/4,10.0,2
P16,Frequencies_in_a_Limited_Array,TLE.java,Type_1_Original,Solution 1,2,4,5.0,3/4,7.5,4
P16,Frequencies_in_a_Limited_Array,TLE.java,Type_2_Agnostic,Solution 1,5,10,5.0,3/4,7.5,5
P16,Frequencies_in_a_Limited_Array,TLE.java,Type_3_Degraded_10,Solution 1,2,3,6.67,3/4,7.5,3
P16,Frequencies_in_a_Limited_Array,TLE.java,Type_4_Degraded_30,Solution 4,1,2,5.0,3/4,7.5,2
P16,Frequencies_in_a_Limited_Array,TLE.java,Type_5_Error_10,Solution 1,2,4,5.0,3/4,7.5,4
P16,Frequencies_in_a_Limited_Array,TLE.java,Type_6_Error_30,Solution 1,1,4,2.5,3/4,7.5,4
P16,Frequencies_in_a_Limited_Array,TLE.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,6,10,6.0,3/4,7.5,2
P16,Frequencies_in_a_Limited_Array,wrong.java,Type_1_Original,Solution 3,2,4,5.0,2/4,5.0,4
P16,Frequencies_in_a_Limited_Array,wrong.java,Type_2_Agnostic,Solution 1,4,10,4.0,2/4,5.0,5
P16,Frequencies_in_a_Limited_Array,wrong.java,Type_3_Degraded_10,Solution 3,1,3,3.33,2/4,5.0,3
P16,Frequencies_in_a_Limited_Array,wrong.java,Type_4_Degraded_30,Solution 3,1,2,5.0,2/4,5.0,2
P16,Frequencies_in_a_Limited_Array,wrong.java,Type_5_Error_10,Solution 3,2,4,5.0,2/4,5.0,4
P16,Frequencies_in_a_Limited_Array,wrong.java,Type_6_Error_30,Solution 3,2,4,5.0,2/4,5.0,4
P16,Frequencies_in_a_Limited_Array,wrong.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,3,10,3.0,2/4,5.0,2
P17,Longest_Subarray_with_Sum_K,compilation_error.java,Type_1_Original,Solution 2,5,5,10.0,5/5,10.0,5
P17,Longest_Subarray_with_Sum_K,compilation_error.java,Type_2_Agnostic,Solution 1,9,10,9.0,5/5,10.0,5
P17,Longest_Subarray_with_Sum_K,compilation_error.java,Type_3_Degraded_10,Solution 2,4,4,10.0,5/5,10.0,4
P17,Longest_Subarray_with_Sum_K,compilation_error.java,Type_4_Degraded_30,Solution 2,3,3,10.0,5/5,10.0,3
P17,Longest_Subarray_with_Sum_K,compilation_error.java,Type_5_Error_10,Solution 2,5,5,10.0,5/5,10.0,5
P17,Longest_Subarray_with_Sum_K,compilation_error.java,Type_6_Error_30,Solution 2,2,5,4.0,5/5,10.0,5
P17,Longest_Subarray_with_Sum_K,compilation_error.java,Type_7_Agnostic_Simple,Solution 1,10,10,10.0,5/5,10.0,2
P17,Longest_Subarray_with_Sum_K,correct_1.java,Type_1_Original,Solution 2,5,5,10.0,5/5,10.0,5
P17,Longest_Subarray_with_Sum_K,correct_1.java,Type_2_Agnostic,Solution 1,8,10,8.0,5/5,10.0,5
P17,Longest_Subarray_with_Sum_K,correct_1.java,Type_3_Degraded_10,Solution 2,4,4,10.0,5/5,10.0,4
P17,Longest_Subarray_with_Sum_K,correct_1.java,Type_4_Degraded_30,Solution 2,3,3,10.0,5/5,10.0,3
P17,Longest_Subarray_with_Sum_K,correct_1.java,Type_5_Error_10,Solution 2,5,5,10.0,5/5,10.0,5
P17,Longest_Subarray_with_Sum_K,correct_1.java,Type_6_Error_30,Solution 2,2,5,4.0,5/5,10.0,5
P17,Longest_Subarray_with_Sum_K,correct_1.java,Type_7_Agnostic_Simple,Solution 1,9,10,9.0,5/5,10.0,2
P17,Longest_Subarray_with_Sum_K,correct_2.java,Type_1_Original,Solution 2,5,5,10.0,5/5,10.0,5
P17,Longest_Subarray_with_Sum_K,correct_2.java,Type_2_Agnostic,Solution 1,8,10,8.0,5/5,10.0,5
P17,Longest_Subarray_with_Sum_K,correct_2.java,Type_3_Degraded_10,Solution 2,4,4,10.0,5/5,10.0,4
P17,Longest_Subarray_with_Sum_K,correct_2.java,Type_4_Degraded_30,Solution 2,3,3,10.0,5/5,10.0,3
P17,Longest_Subarray_with_Sum_K,correct_2.java,Type_5_Error_10,Solution 2,5,5,10.0,5/5,10.0,5
P17,Longest_Subarray_with_Sum_K,correct_2.java,Type_6_Error_30,Solution 2,2,5,4.0,5/5,10.0,5
P17,Longest_Subarray_with_Sum_K,correct_2.java,Type_7_Agnostic_Simple,Solution 1,9,10,9.0,5/5,10.0,2
P17,Longest_Subarray_with_Sum_K,correct_3.java,Type_1_Original,Solution 2,5,5,10.0,5/5,10.0,5
P17,Longest_Subarray_with_Sum_K,correct_3.java,Type_2_Agnostic,Solution 1,8,10,8.0,5/5,10.0,5
P17,Longest_Subarray_with_Sum_K,correct_3.java,Type_3_Degraded_10,Solution 2,4,4,10.0,5/5,10.0,4
P17,Longest_Subarray_with_Sum_K,correct_3.java,Type_4_Degraded_30,Solution 2,3,3,10.0,5/5,10.0,3
P17,Longest_Subarray_with_Sum_K,correct_3.java,Type_5_Error_10,Solution 2,5,5,10.0,5/5,10.0,5
P17,Longest_Subarray_with_Sum_K,correct_3.java,Type_6_Error_30,Solution 2,2,5,4.0,5/5,10.0,5
P17,Longest_Subarray_with_Sum_K,correct_3.java,Type_7_Agnostic_Simple,Solution 1,9,10,9.0,5/5,10.0,2
P17,Longest_Subarray_with_Sum_K,TLE.java,Type_1_Original,Solution 1,3,4,7.5,4/4,10.0,4
P17,Longest_Subarray_with_Sum_K,TLE.java,Type_2_Agnostic,Solution 1,7,10,7.0,4/4,10.0,5
P17,Longest_Subarray_with_Sum_K,TLE.java,Type_3_Degraded_10,Solution 1,2,3,6.67,4/4,10.0,3
P17,Longest_Subarray_with_Sum_K,TLE.java,Type_4_Degraded_30,Solution 1,2,2,10.0,4/4,10.0,2
P17,Longest_Subarray_with_Sum_K,TLE.java,Type_5_Error_10,Solution 1,3,4,7.5,4/4,10.0,4
P17,Longest_Subarray_with_Sum_K,TLE.java,Type_6_Error_30,Solution 1,1,4,2.5,4/4,10.0,4
P17,Longest_Subarray_with_Sum_K,TLE.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,8,10,8.0,4/4,10.0,2
P17,Longest_Subarray_with_Sum_K,wrong.java,Type_1_Original,Solution 1,2,4,5.0,4/4,10.0,4
P17,Longest_Subarray_with_Sum_K,wrong.java,Type_2_Agnostic,Solution 1,2,10,2.0,4/4,10.0,5
P17,Longest_Subarray_with_Sum_K,wrong.java,Type_3_Degraded_10,Solution 1,1,3,3.33,4/4,10.0,3
P17,Longest_Subarray_with_Sum_K,wrong.java,Type_4_Degraded_30,Solution 1,1,2,5.0,4/4,10.0,2
P17,Longest_Subarray_with_Sum_K,wrong.java,Type_5_Error_10,Solution 1,2,4,5.0,4/4,10.0,4
P17,Longest_Subarray_with_Sum_K,wrong.java,Type_6_Error_30,Solution 1,1,4,2.5,4/4,10.0,4
P17,Longest_Subarray_with_Sum_K,wrong.java,Type_7_Agnostic_Simple,Brute Force,2,10,2.0,4/4,10.0,2
P18,Palindrome_Linked_List,compilation_error.java,Type_1_Original,Solution 3,3,4,7.5,3/4,7.5,4
P18,Palindrome_Linked_List,compilation_error.java,Type_2_Agnostic,Solution 1,7,10,7.0,3/4,7.5,5
P18,Palindrome_Linked_List,compilation_error.java,Type_3_Degraded_10,Solution 3,3,3,10.0,3/4,7.5,3
P18,Palindrome_Linked_List,compilation_error.java,Type_4_Degraded_30,Solution 3,2,2,10.0,3/4,7.5,2
P18,Palindrome_Linked_List,compilation_error.java,Type_5_Error_10,Solution 3,3,4,7.5,3/4,7.5,4
P18,Palindrome_Linked_List,compilation_error.java,Type_6_Error_30,Solution 3,2,4,5.0,3/4,7.5,4
P18,Palindrome_Linked_List,compilation_error.java,Type_7_Agnostic_Simple,Solution 1,7,10,7.0,3/4,7.5,2
P18,Palindrome_Linked_List,correct_1.java,Type_1_Original,Solution 3,3,4,7.5,3/4,7.5,4
P18,Palindrome_Linked_List,correct_1.java,Type_2_Agnostic,Solution 1,9,10,9.0,3/4,7.5,5
P18,Palindrome_Linked_List,correct_1.java,Type_3_Degraded_10,Solution 3,3,3,10.0,3/4,7.5,3
P18,Palindrome_Linked_List,correct_1.java,Type_4_Degraded_30,Solution 3,2,2,10.0,3/4,7.5,2
P18,Palindrome_Linked_List,correct_1.java,Type_5_Error_10,Solution 3,3,4,7.5,3/4,7.5,4
P18,Palindrome_Linked_List,correct_1.java,Type_6_Error_30,Solution 3,2,4,5.0,3/4,7.5,4
P18,Palindrome_Linked_List,correct_1.java,Type_7_Agnostic_Simple,Solution 1,8,10,8.0,3/4,7.5,2
P18,Palindrome_Linked_List,correct_2.java,Type_1_Original,Solution 3,2,4,5.0,3/4,7.5,4
P18,Palindrome_Linked_List,correct_2.java,Type_2_Agnostic,Solution 1,7,10,7.0,3/4,7.5,5
P18,Palindrome_Linked_List,correct_2.java,Type_3_Degraded_10,Solution 3,3,3,10.0,3/4,7.5,3
P18,Palindrome_Linked_List,correct_2.java,Type_4_Degraded_30,Solution 3,2,2,10.0,3/4,7.5,2
P18,Palindrome_Linked_List,correct_2.java,Type_5_Error_10,Solution 3,2,4,5.0,3/4,7.5,4
P18,Palindrome_Linked_List,correct_2.java,Type_6_Error_30,Solution 3,1,4,2.5,3/4,7.5,4
P18,Palindrome_Linked_List,correct_2.java,Type_7_Agnostic_Simple,Solution 1,8,10,8.0,3/4,7.5,2
P18,Palindrome_Linked_List,correct_3.java,Type_1_Original,Solution 3,4,4,10.0,4/4,10.0,4
P18,Palindrome_Linked_List,correct_3.java,Type_2_Agnostic,Solution 1,7,10,7.0,4/4,10.0,5
P18,Palindrome_Linked_List,correct_3.java,Type_3_Degraded_10,Solution 3,3,3,10.0,4/4,10.0,3
P18,Palindrome_Linked_List,correct_3.java,Type_4_Degraded_30,Solution 3,2,2,10.0,4/4,10.0,2
P18,Palindrome_Linked_List,correct_3.java,Type_5_Error_10,Solution 3,4,4,10.0,4/4,10.0,4
P18,Palindrome_Linked_List,correct_3.java,Type_6_Error_30,Solution 3,2,4,5.0,4/4,10.0,4
P18,Palindrome_Linked_List,correct_3.java,Type_7_Agnostic_Simple,Solution 1,8,10,8.0,4/4,10.0,2
P18,Palindrome_Linked_List,TLE.java,Type_1_Original,Solution 3,4,4,10.0,4/4,10.0,4
P18,Palindrome_Linked_List,TLE.java,Type_2_Agnostic,Solution 1,8,10,8.0,4/4,10.0,5
P18,Palindrome_Linked_List,TLE.java,Type_3_Degraded_10,Solution 3,3,3,10.0,4/4,10.0,3
P18,Palindrome_Linked_List,TLE.java,Type_4_Degraded_30,Solution 3,2,2,10.0,4/4,10.0,2
P18,Palindrome_Linked_List,TLE.java,Type_5_Error_10,Solution 3,4,4,10.0,4/4,10.0,4
P18,Palindrome_Linked_List,TLE.java,Type_6_Error_30,Solution 3,2,4,5.0,4/4,10.0,4
P18,Palindrome_Linked_List,TLE.java,Type_7_Agnostic_Simple,Solution 1,8,10,8.0,4/4,10.0,2
P18,Palindrome_Linked_List,wrong.java,Type_1_Original,Solution 3,3,4,7.5,3/4,7.5,4
P18,Palindrome_Linked_List,wrong.java,Type_2_Agnostic,Solution 1,6,10,6.0,3/4,7.5,5
P18,Palindrome_Linked_List,wrong.java,Type_3_Degraded_10,Solution 3,2,3,6.67,3/4,7.5,3
P18,Palindrome_Linked_List,wrong.java,Type_4_Degraded_30,Solution 3,1,2,5.0,3/4,7.5,2
P18,Palindrome_Linked_List,wrong.java,Type_5_Error_10,Solution 3,3,4,7.5,3/4,7.5,4
P18,Palindrome_Linked_List,wrong.java,Type_6_Error_30,Solution 3,2,4,5.0,3/4,7.5,4
P18,Palindrome_Linked_List,wrong.java,Type_7_Agnostic_Simple,Solution 1,7,10,7.0,3/4,7.5,2
P19,Reverse_a_linked_list,compilation_error.java,Type_1_Original,Solution 1,3,4,7.5,4/4,10.0,3
P19,Reverse_a_linked_list,compilation_error.java,Type_2_Agnostic,Solution 1,7,10,7.0,4/4,10.0,5
P19,Reverse_a_linked_list,compilation_error.java,Type_3_Degraded_10,Solution 1,3,4,7.5,4/4,10.0,3
P19,Reverse_a_linked_list,compilation_error.java,Type_4_Degraded_30,Solution 1,1,3,3.33,4/4,10.0,2
P19,Reverse_a_linked_list,compilation_error.java,Type_5_Error_10,Solution 1,3,4,7.5,4/4,10.0,3
P19,Reverse_a_linked_list,compilation_error.java,Type_6_Error_30,Solution 1,2,4,5.0,4/4,10.0,3
P19,Reverse_a_linked_list,compilation_error.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,4,10,4.0,4/4,10.0,2
P19,Reverse_a_linked_list,correct_1.java,Type_1_Original,Solution 2,4,4,10.0,4/4,10.0,4
P19,Reverse_a_linked_list,correct_1.java,Type_2_Agnostic,Recursive Solution,9,10,9.0,4/4,10.0,5
P19,Reverse_a_linked_list,correct_1.java,Type_3_Degraded_10,Solution 2,3,3,10.0,4/4,10.0,3
P19,Reverse_a_linked_list,correct_1.java,Type_4_Degraded_30,Solution 2,2,2,10.0,4/4,10.0,2
P19,Reverse_a_linked_list,correct_1.java,Type_5_Error_10,Solution 2,4,4,10.0,4/4,10.0,4
P19,Reverse_a_linked_list,correct_1.java,Type_6_Error_30,Solution 2,4,4,10.0,4/4,10.0,4
P19,Reverse_a_linked_list,correct_1.java,Type_7_Agnostic_Simple,Core Functionality and Efficiency Rubric,9,10,9.0,4/4,10.0,2
P19,Reverse_a_linked_list,correct_2.java,Type_1_Original,Solution 1,4,4,10.0,4/4,10.0,3
P19,Reverse_a_linked_list,correct_2.java,Type_2_Agnostic,Solution 1,9,10,9.0,4/4,10.0,5
P19,Reverse_a_linked_list,correct_2.java,Type_3_Degraded_10,Solution 1,4,4,10.0,4/4,10.0,3
P19,Reverse_a_linked_list,correct_2.java,Type_4_Degraded_30,Solution 1,3,3,10.0,4/4,10.0,2
P19,Reverse_a_linked_list,correct_2.java,Type_5_Error_10,Solution 1,4,4,10.0,4/4,10.0,3
P19,Reverse_a_linked_list,correct_2.java,Type_6_Error_30,Solution 1,4,4,10.0,4/4,10.0,3
P19,Reverse_a_linked_list,correct_2.java,Type_7_Agnostic_Simple,Core Functionality and Efficiency,10,10,10.0,4/4,10.0,2
P19,Reverse_a_linked_list,correct_3.java,Type_1_Original,Solution 1,4,4,10.0,4/4,10.0,3
P19,Reverse_a_linked_list,correct_3.java,Type_2_Agnostic,Solution 1,9,10,9.0,4/4,10.0,5
P19,Reverse_a_linked_list,correct_3.java,Type_3_Degraded_10,Solution 1,4,4,10.0,4/4,10.0,3
P19,Reverse_a_linked_list,correct_3.java,Type_4_Degraded_30,Solution 1,3,3,10.0,4/4,10.0,2
